place_id,name,formatted_address,lat,lng,zone_id,rating,user_rating_count,price_level,business_status,website_uri,types_json,primary_type,stage,eliminated_reason,found_by_json,extraction_json,score,first_seen_at,updated_at
ChIJW80a0KgtDogRQnr2pn9IkH4,"No Vacancy","509 N Wells St, Chicago, IL 60654, USA",41.8911525,-87.6337,river_north,4.7,275,2,OPERATIONAL,https://www.dontnvus.com/,"[""restaurant"", ""sports_bar"", ""bar"", ""food"", ""point_of_interest"", ""establishment""]",restaurant,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 9, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 8, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 13, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 10, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 19, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 19, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 9, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 8, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 13, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 10, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 26, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 19, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 9, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 8, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 13, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 10, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 26, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 19, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 9, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 8, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 13, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 10, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 33, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 19, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:40+00:00,2026-07-07T17:02:53+00:00
ChIJJTTb8LEsDogRCbELjhuqyck,"O'Callaghan's","29 W Hubbard St, Chicago, IL 60654, USA",41.8899333,-87.6292111,river_north,4.3,1562,1,OPERATIONAL,http://www.ocallaghanspub.com/,"[""restaurant"", ""pub"", ""bar"", ""point_of_interest"", ""food"", ""establishment""]",restaurant,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 53, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 38, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 51, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 38, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 53, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 38, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 53, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 45, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:44+00:00,2026-07-07T17:02:31+00:00
ChIJP0_743EtDogRWv6-GyI8HVw,"Ocean Prime","87 E Wacker Dr, Chicago, IL 60601, USA",41.8878127,-87.6252546,river_north,4.7,1505,3,OPERATIONAL,https://www.ocean-prime.com/locations-menus/chicago,"[""seafood_restaurant"", ""sushi_restaurant"", ""fine_dining_restaurant"", ""lounge_bar"", ""steak_house"", ""night_club"", ""american_restaurant"", ""japanese_restaurant"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",seafood_restaurant,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 55, ""run_id"": ""20260707-165624"", ""sub"": 3}]",,,2026-07-07T16:56:53+00:00,2026-07-07T17:02:40+00:00
ChIJLW3g5bgsDogRrhdRVUHOEPQ,"One North Kitchen & Bar","1 N Wacker Dr, Chicago, IL 60606, USA",41.8823925,-87.6366143,west_loop,4.2,473,2,OPERATIONAL,https://www.onenorthchicago.com/,"[""american_restaurant"", ""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",american_restaurant,2_filtered_ok,,"[{""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 18, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 18, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 18, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 19, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:36+00:00,2026-07-07T17:02:32+00:00
ChIJO2YwfK0sDogRmondTpiHu9k,"Osteria Via Stato","620 N State St, Chicago, IL 60654, USA",41.8931283,-87.6283787,river_north,4.6,1976,2,OPERATIONAL,http://www.osteriaviastato.com/,"[""italian_restaurant"", ""wedding_venue"", ""bar"", ""event_venue"", ""service"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",italian_restaurant,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 38, ""run_id"": ""20260707-165624"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 44, ""run_id"": ""20260707-165624"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 38, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 44, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 36, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 44, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 38, ""run_id"": ""20260707-165847"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 44, ""run_id"": ""20260707-165847"", ""sub"": 1}]",,,2026-07-07T16:56:41+00:00,2026-07-07T17:02:37+00:00
ChIJWw8FddAsDogRLusyTkfB79k,"PB&J: Pizza Beer and Jukebox","205 N Peoria St, Chicago, IL 60607, USA",41.8858334,-87.6496067,west_loop,4.2,799,2,OPERATIONAL,https://pbjwestloop.com/,"[""restaurant"", ""pizza_restaurant"", ""brunch_restaurant"", ""bar"", ""point_of_interest"", ""food"", ""establishment""]",restaurant,2_filtered_ok,,"[{""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 31, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 18, ""run_id"": ""20260707-165624"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 45, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 53, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 32, ""run_id"": ""20260707-165624"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 42, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 18, ""run_id"": ""20260707-165706"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 48, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 56, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 29, ""run_id"": ""20260707-165706"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 31, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 23, ""run_id"": ""20260707-165757"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 45, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 53, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 29, ""run_id"": ""20260707-165757"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 31, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 24, ""run_id"": ""20260707-165847"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 45, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 56, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 29, ""run_id"": ""20260707-165847"", ""sub"": 2}]",,,2026-07-07T16:56:26+00:00,2026-07-07T17:02:53+00:00
ChIJY73MNVPTD4gR-IcZlnY8jq0,"Pierrot Gourmet at The Peninsula","108 E Superior St, Chicago, IL 60611, USA",41.895877,-87.625318,river_north,4.6,769,2,OPERATIONAL,https://www.peninsula.com/en/chicago/hotel-fine-dining/pierrot-gourmet-french-cafe,"[""restaurant"", ""wine_bar"", ""dessert_restaurant"", ""cafe"", ""bar"", ""food"", ""point_of_interest"", ""establishment""]",restaurant,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 59, ""run_id"": ""20260707-165624"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 59, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 59, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 59, ""run_id"": ""20260707-165847"", ""sub"": 1}]",,,2026-07-07T16:56:51+00:00,2026-07-07T17:02:56+00:00
ChIJGYucZbEsDogRV32lT2JMlKg,"Point & Feather","113 W Hubbard St, Chicago, IL 60654, USA",41.8898752,-87.6318056,river_north,3.8,447,2,OPERATIONAL,http://pointandfeatherchicago.com/,"[""bar"", ""point_of_interest"", ""establishment""]",bar,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 54, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 40, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 49, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 48, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 54, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 46, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 54, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 37, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 48, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 53, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 54, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 40, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 48, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 53, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 58, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 40, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 36, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 28, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 53, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:40+00:00,2026-07-08T16:45:19+00:00
ChIJRUaRg60sDogRrA_dnDjeqA4,"Pops for Champagne","601 N State St, Chicago, IL 60610, USA",41.8926251,-87.6279452,river_north,4.4,607,3,OPERATIONAL,http://popsforchampagne.com/,"[""wine_bar"", ""bar"", ""point_of_interest"", ""food"", ""establishment""]",wine_bar,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 37, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 13, ""run_id"": ""20260707-165624"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 25, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 8, ""run_id"": ""20260707-165624"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 42, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 17, ""run_id"": ""20260707-165624"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 37, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 7, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 25, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 8, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 49, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 17, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 37, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 7, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 25, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 8, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 49, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 20, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 46, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 8, ""run_id"": ""20260707-165847"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 42, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 8, ""run_id"": ""20260707-165847"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 52, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 17, ""run_id"": ""20260707-165847"", ""sub"": 1}]",,,2026-07-07T16:56:40+00:00,2026-07-07T17:02:46+00:00
ChIJcaw2-sQtDogR82QCa5JCU-A,Puttery,"932 W Randolph St, Chicago, IL 60607, USA",41.8847114,-87.6510811,west_loop,4.7,3019,,OPERATIONAL,https://www.puttery.com/locations/chicago,"[""miniature_golf_course"", ""indoor_golf_course"", ""cocktail_bar"", ""golf_course"", ""lounge_bar"", ""athletic_field"", ""night_club"", ""bar"", ""sports_activity_location"", ""event_venue"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",miniature_golf_course,2_filtered_ok,,"[{""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 50, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 32, ""run_id"": ""20260707-165624"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 43, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 28, ""run_id"": ""20260707-165624"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 60, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 32, ""run_id"": ""20260707-165706"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 44, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 22, ""run_id"": ""20260707-165706"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 49, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 32, ""run_id"": ""20260707-165757"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 44, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 22, ""run_id"": ""20260707-165757"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 33, ""run_id"": ""20260707-165847"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 44, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 22, ""run_id"": ""20260707-165847"", ""sub"": 2}]",,,2026-07-07T16:56:26+00:00,2026-07-07T17:03:04+00:00
ChIJqfIkY60sDogRMP2otSWdKJA,"Quartino Ristorante","626 N State St, Chicago, IL 60654, USA",41.8935763,-87.6284713,river_north,4.7,16254,2,OPERATIONAL,https://quartinoristorante.com/,"[""italian_restaurant"", ""wine_bar"", ""pizza_restaurant"", ""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",italian_restaurant,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 25, ""run_id"": ""20260707-165624"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 35, ""run_id"": ""20260707-165624"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 18, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 35, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 18, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 38, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 23, ""run_id"": ""20260707-165847"", ""sub"": 1}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 35, ""run_id"": ""20260707-165847"", ""sub"": 1}]",,,2026-07-07T16:56:41+00:00,2026-07-07T17:03:28+00:00
